step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
379,CASH_IN,187292.42,C1388660547,4817814.8,5005107.22,C190599616,629176.47,441884.05,0,0
11,CASH_OUT,27697.4,C2089692083,48.0,0.0,C286738540,674135.52,701832.91,0,0
308,CASH_OUT,147041.11,C690491492,0.0,0.0,C1794333953,4911978.64,5059019.76,0,0
370,CASH_IN,82071.73,C371477536,6426631.15,6508702.89,C369857395,115147.8,33076.06,0,0
400,DEBIT,1776.65,C1791624986,5526.0,3749.35,C561767876,1842770.17,1846299.15,0,0
403,CASH_IN,176389.59,C1219610476,11504.0,187893.59,C669972535,386163.08,209773.49,0,0
276,CASH_OUT,156619.25,C384169490,3076.0,0.0,C1123686650,0.0,156619.25,0,0
282,CASH_OUT,39378.22,C1354159381,37580.0,0.0,C365874754,0.0,39378.22,0,0
161,PAYMENT,14789.34,C1093595664,200742.0,185952.66,M1889589944,0.0,0.0,0,0
403,TRANSFER,5279372.81,C1900381215,2527.46,0.0,C900921479,6197777.7,11477150.5,0,0
256,PAYMENT,34692.92,C112021621,10969.0,0.0,M1627835994,0.0,0.0,0,0
160,PAYMENT,2539.77,C1959563135,107321.0,104781.23,M784463029,0.0,0.0,0,0
312,PAYMENT,2609.81,C1921254244,1752.0,0.0,M1220777063,0.0,0.0,0,0
258,PAYMENT,8689.02,C1385609874,0.0,0.0,M634978107,0.0,0.0,0,0
133,CASH_IN,38319.89,C747741339,2272679.92,2310999.81,C1824987850,76497.02,86399.48,0,0
330,CASH_OUT,248481.64,C600338446,56131.0,0.0,C1248764242,1284937.99,1533419.63,0,0
661,CASH_OUT,268142.08,C359051778,107263.0,0.0,C1904204106,218670.32,486812.4,0,0
139,CASH_OUT,123929.99,C1841146412,0.0,0.0,C184192830,765016.29,888946.28,0,0
155,CASH_IN,73317.59,C1067272521,1014901.09,1088218.68,C617022852,7596975.86,7523658.27,0,0
203,CASH_OUT,183332.66,C1234224034,9055.0,0.0,C106965727,24419.15,207751.82,0,0
235,CASH_IN,179447.96,C738616805,79799.0,259246.96,C546225819,57457.82,0.0,0,0
259,CASH_OUT,142322.39,C337783342,31008.0,0.0,C1018417123,0.0,142322.39,0,0
582,CASH_OUT,279220.28,C416661767,0.0,0.0,C1918136421,299152.13,578372.41,0,0
130,CASH_IN,37785.0,C2080062202,2597082.7,2634867.71,C2094816157,1611503.84,1573718.84,0,0
36,CASH_OUT,265837.6,C1217985534,0.0,0.0,C1744361583,0.0,265837.6,0,0
169,PAYMENT,8966.4,C979839848,1242.0,0.0,M597503160,0.0,0.0,0,0
274,PAYMENT,328.53,C1054213412,0.0,0.0,M1957904719,0.0,0.0,0,0
259,CASH_OUT,26515.11,C1123422879,0.0,0.0,C1401132909,485180.01,511695.12,0,0
189,PAYMENT,2256.84,C861475546,5439.06,3182.23,M1102771392,0.0,0.0,0,0
592,PAYMENT,3054.46,C1845201141,95538.0,92483.54,M486238557,0.0,0.0,0,0
324,DEBIT,4903.56,C1874622003,103663.0,98759.44,C1981650697,5194356.28,5199259.84,0,0
237,PAYMENT,14934.6,C904889803,0.0,0.0,M945746406,0.0,0.0,0,0
287,CASH_OUT,158444.67,C669408249,8391.0,0.0,C321870390,124374.05,282818.71,0,0
17,CASH_IN,239802.52,C1596039389,296.0,240098.52,C1628494807,1658594.68,1418792.16,0,0
565,PAYMENT,25551.89,C809411916,531.0,0.0,M1802172538,0.0,0.0,0,0
250,PAYMENT,8653.66,C1857004764,919.0,0.0,M1217488601,0.0,0.0,0,0
185,CASH_OUT,1988.64,C462347937,50890.0,48901.36,C1352490710,1240852.48,1242841.11,0,0
158,PAYMENT,3939.33,C1551764758,0.0,0.0,M1310051553,0.0,0.0,0,0
10,CASH_IN,46483.06,C1777334429,5596855.39,5643338.45,C75629578,1875357.05,1828873.99,0,0
39,TRANSFER,252502.03,C2029566815,0.0,0.0,C199514725,2389917.19,2642419.22,0,0
180,PAYMENT,5911.95,C589382020,0.0,0.0,M886110485,0.0,0.0,0,0
256,PAYMENT,4960.35,C191325660,112287.72,107327.38,M311495309,0.0,0.0,0,0
297,PAYMENT,9762.51,C1560687140,0.0,0.0,M1950420009,0.0,0.0,0,0
595,CASH_OUT,281327.97,C1907270799,52113.0,0.0,C24428114,134117.15,415445.11,0,0
178,PAYMENT,14842.16,C1451286704,5639.0,0.0,M83782035,0.0,0.0,0,0
180,CASH_OUT,289243.97,C305986818,47792.0,0.0,C1993826006,0.0,289243.97,0,0
263,CASH_IN,45946.14,C969179167,4796166.56,4842112.69,C53501189,381649.11,335702.97,0,0
211,CASH_IN,968.1,C787563626,27729371.35,27730339.46,C1274442888,130558.88,129590.78,0,0
359,CASH_IN,47089.22,C728695786,5301088.23,5348177.45,C1271185252,3799660.33,3752571.11,0,0
17,CASH_OUT,204422.93,C767021213,0.0,0.0,C1783724707,256258.53,460681.46,0,0
212,PAYMENT,1642.14,C786341303,33277.0,31634.86,M162697194,0.0,0.0,0,0
12,PAYMENT,28669.36,C737176069,110559.57,81890.22,M803541498,0.0,0.0,0,0
34,PAYMENT,6829.85,C1547083202,36866.76,30036.91,M743306798,0.0,0.0,0,0
254,TRANSFER,271659.67,C501533000,0.0,0.0,C1348815716,2988867.17,3260526.84,0,0
229,TRANSFER,603244.44,C1434387045,0.0,0.0,C2135817291,3608295.7,4152863.43,0,0
301,PAYMENT,10069.65,C953794589,0.0,0.0,M1815885944,0.0,0.0,0,0
324,PAYMENT,12263.81,C717778188,0.0,0.0,M1020395122,0.0,0.0,0,0
18,TRANSFER,713697.27,C1782173839,0.0,0.0,C1005747091,1441809.26,2155506.53,0,0
576,PAYMENT,5024.61,C902443489,52150.88,47126.27,M990636582,0.0,0.0,0,0
404,PAYMENT,6448.12,C1913913794,0.0,0.0,M415692145,0.0,0.0,0,0
328,TRANSFER,5001046.82,C1710181506,0.0,0.0,C44832754,10039926.35,15040973.17,0,0
354,TRANSFER,744705.16,C459241223,53314.0,0.0,C950052162,0.0,744705.16,0,0
18,CASH_IN,202870.45,C1501189374,158133.0,361003.45,C1774531247,1328191.34,1125320.89,0,0
300,CASH_OUT,46972.83,C823862092,48014.0,1041.17,C331056187,0.0,46972.83,0,0
131,CASH_IN,158569.24,C1970723844,25143.0,183712.24,C1129264981,0.0,0.0,0,0
130,PAYMENT,23486.29,C1601828603,24225.55,739.26,M1811697903,0.0,0.0,0,0
163,CASH_OUT,123198.36,C2023115713,28823.48,0.0,C1177648756,1928891.14,2052089.5,0,0
21,CASH_OUT,1110.3,C582660008,13955.0,12844.7,C1925237540,0.0,1110.3,0,0
249,CASH_IN,204558.11,C1871665238,10687.0,215245.11,C1650613305,0.0,0.0,0,0
518,PAYMENT,15737.22,C319791639,0.0,0.0,M1577984796,0.0,0.0,0,0
335,CASH_OUT,358432.55,C140085257,0.0,0.0,C1712968111,3005282.71,3363715.26,0,0
95,PAYMENT,10282.94,C1786491898,0.0,0.0,M835296207,0.0,0.0,0,0
325,CASH_OUT,170624.45,C416828334,96.0,0.0,C1475301529,0.0,170624.45,0,0
141,CASH_IN,47444.9,C974374072,360576.21,408021.11,C2128498847,340175.7,292730.8,0,0
252,PAYMENT,24499.86,C1458183222,184827.65,160327.8,M2063001185,0.0,0.0,0,0
188,PAYMENT,1339.97,C1661670617,0.0,0.0,M555448868,0.0,0.0,0,0
274,PAYMENT,6191.0,C1031543663,0.0,0.0,M1306258559,0.0,0.0,0,0
260,PAYMENT,5520.45,C1982678748,249.0,0.0,M2077070131,0.0,0.0,0,0
236,PAYMENT,5500.31,C386919653,0.0,0.0,M4519748,0.0,0.0,0,0
304,CASH_OUT,124686.92,C1332859188,0.0,0.0,C1675647606,2507241.56,2631928.49,0,0
230,PAYMENT,23311.07,C1339697286,69998.0,46686.93,M1264000932,0.0,0.0,0,0
403,PAYMENT,19204.1,C1708068986,106884.0,87679.9,M1655264809,0.0,0.0,0,0
570,CASH_OUT,209506.45,C1106360840,0.0,0.0,C1784832580,1007226.27,1216732.72,0,0
14,PAYMENT,1317.59,C773908996,0.0,0.0,M558491702,0.0,0.0,0,0
11,CASH_IN,196481.25,C1914127293,4257808.17,4454289.42,C1933003042,1229530.21,1322418.53,0,0
155,TRANSFER,343732.88,C1937935580,0.0,0.0,C1125849599,944496.68,1288229.56,0,0
16,CASH_IN,313140.18,C504273764,20834.0,333974.18,C1792241184,1725.0,0.0,0,0
352,PAYMENT,12180.04,C1776826892,118343.0,106162.96,M19447504,0.0,0.0,0,0
161,PAYMENT,30419.98,C1907055558,132559.36,102139.38,M51182348,0.0,0.0,0,0
211,CASH_IN,114228.49,C1564931040,17101522.66,17215751.16,C233486185,3452170.68,3337942.18,0,0
250,PAYMENT,1317.35,C261737886,0.0,0.0,M1709347924,0.0,0.0,0,0
228,CASH_IN,66646.72,C1031978215,2779.0,69425.72,C456871839,5012.97,0.0,0,0
277,CASH_OUT,153630.3,C698759471,240.0,0.0,C109194990,853064.94,1006695.23,0,0
177,PAYMENT,10082.53,C750093251,49118.99,39036.46,M1678661539,0.0,0.0,0,0
686,CASH_OUT,69659.07,C524619673,7256.0,0.0,C1656799114,0.0,69659.07,0,0
403,PAYMENT,15079.19,C491115068,102373.0,87293.81,M1018543062,0.0,0.0,0,0
18,PAYMENT,248.77,C504721587,150268.78,150020.01,M53632678,0.0,0.0,0,0
185,CASH_OUT,38153.98,C155588171,0.0,0.0,C453790801,155335.4,193489.38,0,0
15,CASH_OUT,78128.21,C693255325,0.0,0.0,C1952965653,230212.4,375300.9,0,0
372,CASH_IN,377677.8,C1368320645,19109.0,396786.8,C876566612,61141.03,0.0,0,0
329,CASH_OUT,64135.02,C158231327,0.0,0.0,C1967273576,471340.2,535475.22,0,0
256,CASH_OUT,31871.58,C1193413090,22251.0,0.0,C365335662,0.0,31871.58,0,0
207,PAYMENT,19211.08,C1266505956,0.0,0.0,M346709075,0.0,0.0,0,0
282,TRANSFER,4463.19,C671940178,0.0,0.0,C1873412961,29280.74,33743.92,0,0
236,CASH_OUT,110468.44,C1434636358,0.0,0.0,C1651497440,8041986.22,8152454.67,0,0
345,PAYMENT,11492.71,C1409315191,18.0,0.0,M2039812651,0.0,0.0,0,0
325,CASH_IN,245332.1,C295247487,105905.0,351237.1,C2119518676,4362001.83,4116669.74,0,0
396,TRANSFER,393250.76,C796337388,0.0,0.0,C2040726454,3953945.33,4347196.09,0,0
187,CASH_IN,255303.7,C914965466,18642570.06,18897873.75,C2115584835,1292892.32,1037588.63,0,0
325,CASH_OUT,59669.86,C1899187092,0.0,0.0,C1967150705,1224049.2,1283719.06,0,0
136,CASH_OUT,306415.95,C1232546497,384268.45,77852.5,C1915094402,14150.0,231349.02,0,0
400,CASH_OUT,54972.66,C71853122,0.0,0.0,C2029295343,2488937.16,2543909.82,0,0
45,CASH_OUT,25609.54,C1062583510,53070.0,27460.46,C1375787679,1166125.6,1175131.25,0,0
210,CASH_OUT,43549.02,C1559066172,0.0,0.0,C996956013,788852.78,832401.8,0,0
201,TRANSFER,299899.61,C1675742378,45749.0,0.0,C970642666,3294526.51,3594426.12,0,0
686,CASH_IN,230558.86,C1492191854,1341762.59,1572321.45,C1468726808,1485083.94,1254525.08,0,0
351,TRANSFER,107446.19,C364121856,0.0,0.0,C1310346995,223742.9,331189.09,0,0
331,CASH_OUT,82260.32,C645718872,0.0,0.0,C364192748,171891.23,254151.55,0,0
161,CASH_IN,299826.9,C1048455841,407.0,300233.9,C1951301384,197965.14,0.0,0,0
492,CASH_OUT,214377.73,C1981398150,496.0,0.0,C1807841647,12987602.6,13201980.34,0,0
334,CASH_IN,123393.28,C1991745737,12068.0,135461.28,C1491206531,632654.29,509261.01,0,0
180,CASH_OUT,24950.49,C996180761,0.0,0.0,C271023213,3256973.96,3281924.46,0,0
187,CASH_OUT,164709.14,C449061695,0.0,0.0,C1259896923,2199966.44,2364675.58,0,0
257,PAYMENT,3450.27,C1738555983,45545.0,42094.73,M1693488503,0.0,0.0,0,0
39,CASH_OUT,34879.31,C537162350,27444.0,0.0,C1930805685,0.0,34879.31,0,0
255,CASH_OUT,13233.37,C1690687142,0.0,0.0,C1989783643,152029.56,165262.93,0,0
259,CASH_OUT,226661.95,C938941067,0.0,0.0,C1055417490,4277041.07,4503703.02,0,0
49,CASH_IN,21950.12,C205618237,3112628.22,3134578.34,C1801013582,41949.14,19999.02,0,0
492,CASH_OUT,269734.96,C1088817957,0.0,0.0,C1321957985,1251889.17,1521624.13,0,0
379,CASH_OUT,134179.13,C529413192,29753.0,0.0,C2120626331,0.0,134179.13,0,0
184,TRANSFER,1358256.46,C1023804071,6470.0,0.0,C2057895057,1626.15,1359882.61,0,0
590,CASH_OUT,75427.85,C1115894947,153553.91,78126.06,C114140299,111303.56,186731.41,0,0
303,PAYMENT,26904.56,C137080551,34168.0,7263.44,M24821106,0.0,0.0,0,0
206,CASH_IN,174579.6,C624938821,4403634.94,4578214.54,C41157366,289083.73,114504.13,0,0
158,PAYMENT,24873.93,C2040110577,0.0,0.0,M539224019,0.0,0.0,0,0
185,PAYMENT,3758.78,C893520766,202692.0,198933.22,M1692651056,0.0,0.0,0,0
297,CASH_IN,120103.96,C756653891,1670364.03,1790467.99,C949761511,874084.18,753980.22,0,0
17,CASH_OUT,62864.21,C213739313,184.0,0.0,C2073437421,320489.41,383353.62,0,0
180,CASH_OUT,13354.03,C2123161447,0.0,0.0,C683565344,133201.54,146555.57,0,0
307,PAYMENT,33349.68,C374522059,36118.0,2768.32,M1786501975,0.0,0.0,0,0
324,CASH_OUT,15087.86,C499549325,0.0,0.0,C559079210,26984.83,42072.69,0,0
328,CASH_OUT,22697.36,C1591677354,0.0,0.0,C1915064400,3541611.48,3564308.84,0,0
210,CASH_OUT,266395.62,C15796051,100.0,0.0,C1492280722,0.0,266395.62,0,0
187,PAYMENT,8409.22,C1028109683,55479.0,47069.78,M477230577,0.0,0.0,0,0
41,TRANSFER,575052.67,C261868078,0.0,0.0,C1136811657,5995637.7,6570690.37,0,0
43,CASH_OUT,197609.87,C890794350,161661.0,0.0,C599513499,21514.49,219124.36,0,0
156,PAYMENT,10360.02,C602366545,73465.0,63104.98,M1111144337,0.0,0.0,0,0
281,CASH_IN,44625.99,C1875761084,15689.0,60314.99,C1275707966,0.0,0.0,0,0
14,CASH_IN,225327.03,C1374317353,11637.0,236964.03,C1408337297,1340978.34,1115651.3,0,0
252,PAYMENT,11043.57,C1888557476,0.0,0.0,M886954197,0.0,0.0,0,0
377,CASH_OUT,205083.28,C1140135239,0.0,0.0,C594595650,431109.09,636192.38,0,0
250,CASH_OUT,57921.05,C64069173,1725.64,0.0,C504044950,342875.69,400796.74,0,0
14,PAYMENT,4116.0,C1735308196,5176.0,1060.0,M1646474618,0.0,0.0,0,0
10,CASH_OUT,39846.28,C312195425,3093.0,0.0,C820473497,112028.69,151874.97,0,0
284,CASH_OUT,349310.74,C953978557,0.0,0.0,C230610305,581509.19,930819.93,0,0
538,CASH_IN,374869.52,C1135409258,3691379.94,4066249.46,C90792511,1871374.41,1496504.89,0,0
258,CASH_IN,159276.23,C1433396010,18393302.01,18552578.24,C716116969,8427722.98,8268446.75,0,0
274,CASH_OUT,43533.4,C1070716389,164744.0,121210.6,C419443313,884998.71,928532.12,0,0
396,PAYMENT,36132.94,C1639173389,0.0,0.0,M1963806265,0.0,0.0,0,0
19,PAYMENT,14966.77,C1831835123,139650.0,124683.23,M720714955,0.0,0.0,0,0
234,CASH_OUT,284319.6,C1198702632,18879.0,0.0,C1960970466,110840.16,395159.76,0,0
18,CASH_OUT,147270.98,C879721828,0.0,0.0,C1424665722,2353843.45,2501114.43,0,0
357,PAYMENT,6251.37,C1966037264,63569.0,57317.63,M1105716074,0.0,0.0,0,0
355,CASH_OUT,45113.0,C670891050,84934.0,39821.0,C558767561,305850.78,350963.78,0,0
347,PAYMENT,3185.58,C2036565361,0.0,0.0,M1757596805,0.0,0.0,0,0
226,PAYMENT,504.87,C457419239,0.0,0.0,M309782680,0.0,0.0,0,0
14,CASH_OUT,20409.88,C1012743143,229457.0,209047.12,C739625468,130187.99,481018.31,0,0
404,CASH_OUT,33952.1,C1918072129,0.0,0.0,C932199876,710739.35,744691.45,0,0
43,CASH_IN,80417.45,C350024230,58942.0,139359.45,C262911569,5107460.62,4858710.35,0,0
161,CASH_OUT,375727.65,C1755781176,51217.0,0.0,C11443850,445118.0,820845.64,0,0
375,CASH_IN,218452.9,C1720283708,15612.0,234064.9,C747086146,13363.24,0.0,0,0
232,CASH_OUT,213460.78,C1976685163,27714.0,0.0,C411474248,0.0,213460.78,0,0
140,CASH_OUT,191006.24,C1769265963,99012.0,0.0,C36074080,669560.24,860566.47,0,0
596,PAYMENT,19500.99,C428343831,52205.0,32704.01,M42174254,0.0,0.0,0,0
397,CASH_OUT,125046.42,C2138142427,221109.0,96062.58,C332981502,2933863.58,3058910.01,0,0
155,CASH_IN,191657.68,C867246142,2510866.92,2702524.6,C1527944640,7902416.14,7710758.46,0,0
210,CASH_IN,257215.06,C1751822387,1647338.69,1904553.75,C1721421503,388752.89,131537.83,0,0
131,CASH_OUT,240265.65,C1645544735,30682.0,0.0,C1229306199,605176.87,768968.26,0,0
181,PAYMENT,8738.09,C1286221023,0.0,0.0,M266402470,0.0,0.0,0,0
130,CASH_OUT,59199.37,C2071058810,0.0,0.0,C2084088857,1295481.44,1354680.81,0,0
285,PAYMENT,1717.39,C2043209196,12559.0,10841.61,M896337997,0.0,0.0,0,0
249,PAYMENT,13378.14,C787513719,0.0,0.0,M774070297,0.0,0.0,0,0
165,CASH_OUT,90211.81,C1102525687,0.0,0.0,C1851858802,922304.17,1012515.98,0,0
241,PAYMENT,6984.31,C1846113864,0.0,0.0,M1253941399,0.0,0.0,0,0
301,PAYMENT,15163.1,C1871447038,10270.0,0.0,M1180320814,0.0,0.0,0,0
307,CASH_IN,99112.29,C992760336,106205.0,205317.29,C2039445155,0.0,0.0,0,0
382,CASH_OUT,239860.55,C1101357449,60503.0,0.0,C861399020,0.0,239860.55,0,0
208,PAYMENT,4377.18,C1455273218,587549.0,583171.82,M472958298,0.0,0.0,0,0
39,PAYMENT,7344.93,C884076075,304911.8,297566.87,M2100841447,0.0,0.0,0,0
10,PAYMENT,1141.73,C1188402813,26310.0,25168.27,M1111208572,0.0,0.0,0,0
350,TRANSFER,75044.53,C1338208193,0.0,0.0,C1857999018,2159185.52,2234230.04,0,0
202,CASH_OUT,150509.05,C201500799,49554.0,0.0,C1208558259,538537.7,689046.74,0,0
349,CASH_OUT,244717.48,C252140795,0.0,0.0,C2074417683,487348.62,732066.1,0,0
324,PAYMENT,14994.34,C2034323366,0.0,0.0,M348483213,0.0,0.0,0,0
159,CASH_OUT,81755.95,C592569279,170.0,0.0,C1064907740,0.0,81755.95,0,0
401,CASH_OUT,272099.53,C1791593054,11290.0,0.0,C706834840,0.0,272099.53,0,0
402,CASH_OUT,128258.95,C1286911930,0.0,0.0,C1116150857,601545.3,729804.25,0,0
183,CASH_OUT,97252.66,C158544694,1072.0,0.0,C87885217,0.0,97252.66,0,0
225,CASH_IN,82654.78,C305532276,15483.0,98137.78,C921205589,2295696.68,2213041.9,0,0
235,PAYMENT,6436.2,C366701256,117140.0,110703.81,M1797194920,0.0,0.0,0,0
398,PAYMENT,8230.95,C239237589,0.0,0.0,M1571577089,0.0,0.0,0,0
522,PAYMENT,6792.71,C1597817576,9963.0,3170.29,M2129246518,0.0,0.0,0,0
188,TRANSFER,869480.36,C959115377,11359.0,0.0,C2107209467,60014.78,929495.14,0,0
237,PAYMENT,3365.28,C2121788643,11327.0,7961.72,M1276144848,0.0,0.0,0,0
179,TRANSFER,901001.1,C191063521,120477.81,0.0,C23255057,911243.34,1812244.44,0,0
167,CASH_OUT,113603.79,C549680264,142.0,0.0,C2042026011,0.0,113603.79,0,0
134,PAYMENT,7728.07,C1658101905,0.0,0.0,M474943356,0.0,0.0,0,0
22,PAYMENT,5697.65,C1551289331,3847.0,0.0,M338693203,0.0,0.0,0,0
205,PAYMENT,20292.24,C248584264,0.0,0.0,M735171945,0.0,0.0,0,0
20,CASH_OUT,27460.27,C1907309065,0.0,0.0,C295589443,48804.59,0.0,0,0
321,TRANSFER,112401.48,C1426942335,0.0,0.0,C1090845461,232426.77,344828.26,0,0
13,CASH_OUT,202798.6,C554707454,0.0,0.0,C1883133402,522209.29,863117.26,0,0
301,TRANSFER,438695.57,C746117851,0.0,0.0,C207103354,3256186.52,3550079.61,0,0
20,CASH_IN,178131.43,C1127965318,8112662.47,8290793.9,C119154130,244770.68,66639.25,0,0
252,CASH_OUT,161311.81,C1441053272,55353.0,0.0,C1887551321,0.0,161311.81,0,0
202,CASH_OUT,162541.99,C1175347701,21383.0,0.0,C2069588768,34366.53,196908.52,0,0
302,CASH_IN,7331.75,C1019953514,1002611.04,1009942.79,C77924745,1070394.6,1063062.85,0,0
207,CASH_IN,45984.95,C699560764,277708.05,323693.0,C996256628,327773.05,281788.1,0,0
131,CASH_IN,88796.29,C3459386,7051240.68,7140036.97,C664404443,491533.12,402736.82,0,0
354,CASH_OUT,91136.85,C1852473397,152852.0,61715.15,C480301762,0.0,91136.85,0,0
422,CASH_OUT,143882.1,C377830787,206998.0,63115.9,C1439184464,378530.44,522412.54,0,0
157,CASH_IN,209690.12,C1570873556,1897519.34,2107209.46,C2072243105,1020111.5,810421.38,0,0
309,CASH_IN,231910.56,C480245360,7094713.6,7326624.16,C29028630,551876.64,319966.08,0,0
163,PAYMENT,28437.44,C1660496124,0.0,0.0,M360148719,0.0,0.0,0,0
207,CASH_IN,173497.62,C1444389387,9917.0,183414.62,C1704431060,752009.22,578511.6,0,0
380,PAYMENT,14213.23,C863039154,221702.0,207488.77,M1101367661,0.0,0.0,0,0
235,PAYMENT,16713.45,C773184429,0.0,0.0,M312358027,0.0,0.0,0,0
12,CASH_IN,103231.22,C1345238521,1023564.93,1126796.16,C1561140816,719297.7,1296231.71,0,0
236,CASH_IN,175415.57,C1503649009,0.0,175415.57,C960783964,2716624.11,2541208.54,0,0
356,CASH_IN,354574.15,C1226943436,50024.0,404598.15,C785462817,782746.05,428171.9,0,0
26,PAYMENT,4544.37,C1752983523,24359.36,19814.99,M646413364,0.0,0.0,0,0
233,CASH_OUT,118052.08,C550776949,410.0,0.0,C919207118,0.0,118052.08,0,0
14,TRANSFER,1385495.96,C1333842191,0.0,0.0,C530106477,3859979.18,5543458.44,0,0
161,CASH_OUT,77857.04,C451022487,70178.0,0.0,C1006945070,517580.5,595437.54,0,0
567,CASH_OUT,97346.58,C1374126326,0.0,0.0,C271536000,401988.61,499335.19,0,0
406,CASH_OUT,142768.38,C936448708,6528.0,0.0,C1947529897,25478.38,168246.76,0,0
401,PAYMENT,13067.65,C1072227933,102689.07,89621.42,M1612831269,0.0,0.0,0,0
327,PAYMENT,6159.47,C1452105407,0.0,0.0,M1013795299,0.0,0.0,0,0
326,CASH_OUT,248986.61,C1135655666,0.0,0.0,C887722153,2283863.8,2532850.42,0,0
188,TRANSFER,597186.51,C655995081,0.0,0.0,C244654962,3714635.23,4311821.75,0,0
20,CASH_OUT,65498.2,C1859767648,4214.0,0.0,C841708979,0.0,308816.2,0,0
142,CASH_IN,204609.47,C596066261,2010.0,206619.47,C1358620682,0.0,0.0,0,0
380,PAYMENT,11906.12,C496100806,181.0,0.0,M22265552,0.0,0.0,0,0
139,PAYMENT,3925.99,C1948302712,107709.0,103783.01,M1445325673,0.0,0.0,0,0
350,PAYMENT,28534.3,C989186497,50725.0,22190.7,M1343483903,0.0,0.0,0,0
235,TRANSFER,227735.72,C455597058,0.0,0.0,C1936889175,326945.1,554680.82,0,0
588,PAYMENT,2591.39,C83068354,35245.0,32653.61,M479225829,0.0,0.0,0,0
307,CASH_IN,143145.27,C929957217,21667272.09,21810417.36,C1264924549,222699.31,79554.04,0,0
298,CASH_IN,154986.17,C53391757,22069463.04,22224449.22,C1809173127,54785635.39,54630649.22,0,0
375,CASH_OUT,71394.17,C1548987550,0.0,0.0,C77460741,531537.22,1007812.07,0,0
177,CASH_OUT,145230.95,C1196726826,0.0,0.0,C1123296715,1399664.17,1544895.12,0,0
11,CASH_OUT,101142.75,C1828110937,80369.7,0.0,C2008288438,3380416.32,3643715.66,0,0
250,CASH_IN,45410.3,C2118466550,26022.0,71432.3,C1403976858,0.0,0.0,0,0
33,TRANSFER,1037987.09,C1472711603,33625.0,0.0,C659316679,178994.58,1216981.67,0,0
231,CASH_IN,235846.3,C808668182,20148982.52,20384828.82,C754811797,1327904.21,1092057.91,0,0
34,CASH_OUT,321090.28,C1874246122,347.0,0.0,C1372252045,1477280.72,1798371.0,0,0
22,PAYMENT,50856.96,C94675181,0.0,0.0,M1320663984,0.0,0.0,0,0
325,PAYMENT,14035.95,C1391111255,11072.0,0.0,M149111311,0.0,0.0,0,0
9,CASH_IN,140440.07,C994279254,6995392.1,7135832.18,C1493513506,9363168.89,9680048.95,0,0
229,CASH_OUT,207603.66,C1206750787,0.0,0.0,C1956131129,1992731.23,2200334.89,0,0
577,DEBIT,6871.99,C1607226022,100379.0,93507.01,C377335570,305556.48,312428.47,0,0
351,CASH_OUT,106472.27,C1715455579,0.0,0.0,C1014148483,433751.29,540223.55,0,0
372,TRANSFER,278228.57,C259213871,0.0,0.0,C1064363366,3120811.53,3399040.1,0,0
538,TRANSFER,3856775.88,C1611333212,52718.0,0.0,C952186896,1329128.71,5185904.59,0,0
281,CASH_IN,151990.39,C695536705,14155750.64,14307741.03,C658811646,597029.65,445039.26,0,0
278,CASH_IN,29392.86,C846260717,107203.0,136595.86,C2043366437,313644.24,284251.38,0,0
250,CASH_OUT,27852.74,C993746210,1129.0,0.0,C527708239,1621665.92,1649518.66,0,0
235,CASH_IN,37191.84,C1475466962,4027909.5,4065101.34,C943851067,60652.25,23460.41,0,0
400,CASH_IN,135905.5,C1300587132,1735163.51,1871069.01,C95536716,214554.11,78648.61,0,0
325,PAYMENT,14468.07,C1803184873,0.0,0.0,M916060505,0.0,0.0,0,0
35,TRANSFER,1613710.38,C445866375,288.0,0.0,C1562150022,121406.99,1827744.23,0,0
281,CASH_OUT,207342.37,C469595179,0.0,0.0,C1119375343,507337.59,714679.95,0,0
37,CASH_OUT,40474.84,C589407235,0.0,0.0,C1362803227,246280.64,286755.48,0,0
33,PAYMENT,15435.07,C377502052,70622.03,55186.96,M237289803,0.0,0.0,0,0
157,PAYMENT,1401.39,C899620218,54713.12,53311.72,M632500222,0.0,0.0,0,0
371,CASH_IN,126080.9,C1371092758,4666.0,130746.9,C1053692214,115389.84,0.0,0,0
235,CASH_IN,54915.23,C1594272366,1250971.01,1305886.24,C182762530,321341.05,266425.81,0,0
132,CASH_IN,136953.38,C1899373444,22303.0,159256.38,C34449369,1672626.49,1535673.11,0,0
279,PAYMENT,62624.68,C1038259563,0.0,0.0,M1172141266,0.0,0.0,0,0
324,PAYMENT,30365.63,C1876616700,9670.0,0.0,M1103860949,0.0,0.0,0,0
262,PAYMENT,1015.16,C1595883153,32342.0,31326.84,M331745248,0.0,0.0,0,0
354,CASH_OUT,262407.35,C2037978273,2719.0,0.0,C1578218116,68834.91,331242.26,0,0
520,PAYMENT,8314.64,C587428678,203606.0,195291.36,M1061536635,0.0,0.0,0,0
300,PAYMENT,420.92,C1489490453,6548.0,6127.08,M1306192915,0.0,0.0,0,0
234,PAYMENT,8805.85,C1929123505,0.0,0.0,M1796588909,0.0,0.0,0,0
212,PAYMENT,25791.07,C1461353776,0.0,0.0,M2000982545,0.0,0.0,0,0
158,CASH_IN,112133.56,C1313019980,128492.0,240625.56,C1319995760,0.0,0.0,0,0
34,PAYMENT,7729.1,C907786361,39055.41,31326.31,M1658299580,0.0,0.0,0,0
